rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,yellow_cards,red_cards,second_yellow,fouls,fouled,offsides,crosses,interceptions,tackles_won,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerial_win_pct,shot_creating_actions_foul_drawn,passes_offsides,passes_crosses,own_goals_against,season,table_type,processed_at
1123,Manuel Lazzari,ITA,DF,Lazio,Serie A,0.0,1993.0,0.7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0.0,0,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1124,Théo Le Bris,FRA,DF,Lorient,Ligue 1,0.0,2002.0,3.4,0,0,0,2,0,0,0,1,4,0,0,0,9,2,1,66.7,2,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1125,Julien Le Cardinal,FRA,DF,Brest,Ligue 1,0.0,1997.0,3.0,0,0,0,2,0,0,0,3,4,0,0,0,6,13,8,61.9,4,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1126,Enzo Le Fée,FRA,"FW,MF",Sunderland,Premier League,0.0,2000.0,4.2,0,0,0,5,0,0,0,1,6,0,0,0,23,1,3,25.0,5,0,7,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1127,Raphael Le Guen,FRA,DF,Brest,Ligue 1,0.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1128,Robin Le Normand,ESP,DF,Atlético Madrid,La Liga,0.0,1996.0,7.8,2,0,0,7,0,0,0,4,8,0,0,0,17,18,15,54.5,6,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1129,Nicola Leali,ITA,GK,Genoa,Serie A,0.0,1993.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1130,Rafael Leão,POR,FW,Milan,Serie A,0.0,1999.0,0.6,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,66.7,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1131,Pierre Lees-Melou,FRA,MF,Paris FC,Ligue 1,0.0,1993.0,4.3,1,0,0,11,0,0,0,2,10,0,1,0,30,3,2,60.0,3,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1132,Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,0.0,1993.0,2.0,0,0,0,2,0,0,0,0,4,0,0,0,14,0,1,0.0,5,0,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1133,Jordan Lefort,FRA,DF,Angers,Ligue 1,0.0,1993.0,7.0,1,0,0,1,0,0,0,9,6,0,0,0,23,10,5,66.7,6,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1134,Diogo Leite,POR,DF,Union Berlin,Bundesliga,0.0,1999.0,2.8,1,0,0,4,0,0,0,5,1,1,0,0,12,1,7,12.5,5,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1135,Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,0.0,1998.0,0.8,0,0,0,2,0,0,0,3,0,0,0,0,3,2,3,40.0,1,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1136,Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,0.0,1991.0,7.9,2,0,0,13,0,0,0,9,6,0,0,0,40,11,8,57.9,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1137,Youssef Lekhedim,ESP,DF,Alavés,La Liga,0.0,2005.0,2.5,1,0,0,3,0,0,0,4,3,0,0,0,8,5,0,100.0,2,0,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1138,Iñigo Lekue,ESP,"DF,FW",Athletic Club,La Liga,0.0,1993.0,1.1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,2,0.0,0,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1139,Thomas Lemar,FRA,"MF,FW",Girona,La Liga,0.0,1995.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,66.7,6,0,10,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1140,Félix Lemaréchal,FRA,"MF,FW",Strasbourg,Ligue 1,0.0,2003.0,4.9,0,0,0,6,0,0,0,1,5,0,0,0,18,3,2,60.0,6,0,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1141,Tim Lemperle,GER,FW,Hoffenheim,Bundesliga,0.0,2002.0,3.7,0,0,0,5,0,0,0,2,5,1,0,0,7,7,8,46.7,7,3,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1142,Clément Lenglet,FRA,DF,Atlético Madrid,La Liga,0.0,1995.0,4.4,3,1,1,10,0,0,0,6,2,0,0,0,22,6,6,50.0,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1143,Bernd Leno,GER,GK,Fulham,Premier League,0.0,1992.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0,3,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1144,Donovan Léon,GUF,GK,Auxerre,Ligue 1,0.0,1992.0,4.5,0,1,0,1,0,0,0,0,1,0,0,0,4,1,1,50.0,3,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1145,Esteban Lepaul,FRA,FW,Angers,Ligue 1,0.0,2000.0,1.9,0,0,0,2,0,0,0,0,0,0,0,0,2,2,5,28.6,1,1,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1146,Esteban Lepaul,FRA,FW,Rennes,Ligue 1,0.0,2000.0,4.8,0,0,0,7,0,0,0,0,0,0,0,0,10,5,9,35.7,1,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1147,Johann Lepenant,FRA,MF,Nantes,Ligue 1,0.0,2002.0,5.9,0,0,0,3,0,0,0,6,16,0,0,0,35,4,5,44.4,16,0,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1148,Mehdi Léris,ALG,DF,Pisa,Serie A,0.0,1998.0,2.8,0,0,0,4,0,0,0,6,6,0,0,0,17,3,1,75.0,3,0,18,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1149,Jefferson Lerma,COL,MF,Crystal Palace,Premier League,0.0,1994.0,2.1,1,0,0,3,0,0,0,1,2,0,0,0,10,5,2,71.4,4,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1150,Louis Leroux,FRA,"MF,DF",Nantes,Ligue 1,0.0,2006.0,5.3,1,0,0,3,0,0,0,3,7,0,0,0,14,3,1,75.0,3,0,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1151,Robert Lewandowski,POL,FW,Barcelona,La Liga,0.0,1988.0,3.9,0,0,0,3,0,0,0,0,1,0,0,0,4,3,3,50.0,7,4,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1152,Jamie Leweling,GER,FW,Stuttgart,Bundesliga,0.0,2001.0,5.2,2,0,0,3,0,0,0,5,1,0,0,0,13,2,3,40.0,11,1,32,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1153,Rico Lewis,ENG,DF,Manchester City,Premier League,0.0,2004.0,1.9,0,0,0,1,0,0,0,3,1,0,0,0,4,0,1,0.0,3,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1154,Keane Lewis-Potter,ENG,"DF,FW",Brentford,Premier League,0.0,2001.0,4.4,0,0,0,4,0,0,0,2,5,0,0,0,16,1,3,25.0,7,0,11,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1155,Myles Lewis-Skelly,ENG,DF,Arsenal,Premier League,0.0,2006.0,1.0,1,0,0,4,0,0,0,1,1,0,0,0,6,0,2,0.0,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1156,Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,0.0,1996.0,5.0,0,0,0,2,0,0,0,2,4,0,0,0,15,5,6,45.5,0,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1157,Matthijs de Ligt,NED,DF,Manchester Utd,Premier League,0.0,1999.0,7.0,0,0,0,4,0,0,0,8,12,0,0,0,23,24,19,55.8,3,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1158,Victor Lindelöf,SWE,"MF,DF",Aston Villa,Premier League,0.0,1994.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1159,Jesper Lindstrøm,DEN,MF,Wolfsburg,Bundesliga,0.0,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1160,Luca Lipani,ITA,MF,Sassuolo,Serie A,0.0,2005.0,1.0,0,0,0,7,0,0,0,1,1,0,0,0,3,0,1,0.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1161,Pol Lirola,ESP,MF,Marseille,Ligue 1,0.0,1997.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1162,Adrián Liso,ESP,FW,Getafe,La Liga,0.0,2005.0,4.7,1,0,0,10,0,0,0,0,5,0,0,0,17,2,19,9.5,9,6,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1163,Valentino Livramento,ENG,DF,Newcastle Utd,Premier League,0.0,2002.0,5.8,0,0,0,3,0,0,0,2,4,0,0,0,28,3,1,75.0,8,0,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1164,Javier Llabrés,ESP,"FW,MF",Mallorca,La Liga,0.0,2002.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1165,Diego Llorente,ESP,DF,Betis,La Liga,0.0,1993.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1166,Marcos Llorente,ESP,DF,Atlético Madrid,La Liga,0.0,1995.0,8.0,2,0,0,10,0,0,0,4,10,0,0,0,41,2,5,28.6,4,1,18,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1167,Gautier Lloris,FRA,DF,Le Havre,Ligue 1,0.0,1995.0,7.0,1,0,0,8,0,0,0,9,6,0,0,0,23,16,9,64.0,4,0,0,1,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1168,Giovani Lo Celso,ARG,MF,Betis,La Liga,0.0,1996.0,6.1,2,0,0,2,0,0,0,2,6,0,0,0,28,5,2,71.4,23,1,29,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1169,Danny Loader,CMR,"MF,FW",Auxerre,Ligue 1,0.0,2000.0,5.1,1,0,0,12,0,0,0,1,4,0,0,0,28,11,10,52.4,14,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1170,Stanislav Lobotka,SVK,MF,Napoli,Serie A,0.0,1994.0,4.7,0,0,0,3,0,0,0,1,5,0,0,0,20,1,1,50.0,13,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1171,Manuel Locatelli,ITA,MF,Juventus,Serie A,0.0,1998.0,3.6,2,0,0,3,0,0,0,6,7,0,0,0,8,7,2,77.8,6,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1172,Bradley Locko,FRA,DF,Brest,Ligue 1,0.0,2002.0,6.9,0,0,0,5,0,0,0,4,10,0,0,0,27,1,11,8.3,3,1,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1173,Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,0.0,1996.0,3.3,0,0,0,5,0,0,0,0,0,0,0,0,5,8,7,53.3,3,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1174,Sean Longstaff,ENG,MF,Leeds United,Premier League,0.0,1997.0,5.3,0,0,0,4,0,0,0,3,15,0,0,0,21,5,2,71.4,8,0,17,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1175,Ademola Lookman,NGA,FW,Atalanta,Serie A,0.0,1997.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,2,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1176,Anthony Lopes,POR,GK,Nantes,Ligue 1,0.0,1990.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,1,66.7,5,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1177,David López,ESP,DF,Mallorca,La Liga,0.0,2003.0,0.7,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1178,David López,ESP,DF,Girona,La Liga,0.0,1989.0,2.2,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2,60.0,0,1,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1179,Diego López,ESP,"MF,FW",Valencia,La Liga,0.0,2002.0,6.3,1,0,0,5,0,0,0,3,4,0,0,0,19,6,18,25.0,10,2,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1180,Fer López,ESP,"MF,FW",Wolves,Premier League,0.0,2004.0,1.2,1,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0.0,0,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1181,Fermin López,ESP,"MF,FW",Barcelona,La Liga,0.0,2003.0,2.2,0,0,0,6,0,0,0,1,4,0,0,0,9,1,1,50.0,0,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1182,Javi López,ESP,DF,Oviedo,La Liga,0.0,2002.0,0.7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1183,Julien López,ALG,"FW,MF",Paris FC,Ligue 1,0.0,1992.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1184,Maxime Lopez,FRA,MF,Paris FC,Ligue 1,0.0,1997.0,7.0,2,0,0,12,0,0,0,1,6,0,0,0,34,0,1,0.0,3,2,28,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1185,Pau López,ESP,GK,Betis,La Liga,0.0,1994.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1186,Unai López,ESP,MF,Rayo Vallecano,La Liga,0.0,1995.0,5.0,2,0,0,8,0,0,0,8,5,0,0,0,27,3,2,60.0,0,0,12,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1187,Lorran,BRA,MF,Pisa,Serie A,0.0,2006.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1188,Iker Losada,ESP,"MF,FW",Levante,La Liga,0.0,2001.0,0.4,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1189,Tom Louchet,FRA,"DF,MF",Nice,Ligue 1,0.0,2003.0,3.4,0,0,0,5,0,0,0,3,4,0,0,0,10,3,3,50.0,3,0,14,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1190,Marius Louer,FRA,DF,Angers,Ligue 1,0.0,2007.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1191,Sandi Lovrić,SVN,MF,Udinese,Serie A,0.0,1998.0,0.8,0,0,0,1,0,0,0,2,1,0,0,0,3,1,0,100.0,0,0,7,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1192,Pol Lozano,ESP,MF,Espanyol,La Liga,0.0,1999.0,6.5,1,0,0,23,0,0,0,4,5,0,1,0,18,5,6,45.5,6,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1193,Sergio Lozano,ESP,MF,Levante,La Liga,0.0,1999.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1194,Lorenzo Lucca,ITA,FW,Napoli,Serie A,0.0,2000.0,2.4,1,0,0,12,0,0,0,0,0,0,0,0,7,5,5,50.0,6,2,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1195,Jhon Lucumí,COL,DF,Bologna,Serie A,0.0,1998.0,4.6,1,0,0,5,0,0,0,3,5,0,0,0,26,4,7,36.4,3,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1196,Oier Luengo,ESP,DF,Oviedo,La Liga,0.0,1997.0,1.5,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1197,Florentino Luís,POR,MF,Burnley,Premier League,0.0,1999.0,3.3,1,0,0,5,0,0,0,6,8,0,0,0,16,2,6,25.0,1,1,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1198,José Luis Gayà,ESP,DF,Valencia,La Liga,0.0,1995.0,4.7,2,1,0,5,0,0,0,5,5,0,0,0,20,7,2,77.8,2,1,12,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1199,José Luis Morales,ESP,"MF,FW",Levante,La Liga,0.0,1987.0,2.3,1,0,0,1,0,0,0,2,2,0,0,0,9,2,2,50.0,1,3,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1200,Douglas Luiz,BRA,MF,Nott'ham Forest,Premier League,0.0,1998.0,0.8,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0.0,2,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1201,Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,0.0,2002.0,6.0,0,0,0,2,0,0,0,11,3,0,0,0,36,10,12,45.5,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1202,Dodi Lukebakio,BEL,"FW,MF",Sevilla,La Liga,0.0,1997.0,2.0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0.0,3,0,10,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1203,Saša Lukić,SRB,MF,Fulham,Premier League,0.0,1996.0,6.1,4,0,0,22,0,0,0,6,7,0,0,0,20,5,12,29.4,12,0,30,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1204,Kristoffer Lund,USA,DF,Köln,Bundesliga,0.0,2002.0,3.5,1,0,0,1,0,0,0,2,3,0,0,0,13,5,8,38.5,4,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1205,Sebastiano Luperto,ITA,DF,Cagliari,Serie A,0.0,1996.0,5.0,0,0,0,4,0,0,0,4,3,0,0,0,11,2,5,28.6,5,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1206,Mateus Lusuardi,BRA,DF,Pisa,Serie A,0.0,2004.0,2.2,1,0,0,4,0,0,0,0,2,0,0,0,7,8,2,80.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1207,Zito Luvumbo,ANG,"MF,DF",Cagliari,Serie A,0.0,2002.0,0.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0.0,3,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1208,Charalampos Lykogiannis,GRE,DF,Bologna,Serie A,0.0,1993.0,2.6,0,0,0,2,0,0,0,0,3,0,0,0,12,3,0,100.0,0,0,17,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1209,Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,0.0,1999.0,5.8,1,0,0,5,0,0,0,12,3,0,0,0,34,4,4,50.0,2,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1210,Mathias Løvik,NOR,DF,Parma,Serie A,0.0,2003.0,3.4,0,0,0,3,0,0,0,3,3,0,0,0,12,1,8,11.1,2,1,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1211,Ian Maatsen,NED,DF,Aston Villa,Premier League,0.0,2002.0,1.6,1,0,0,1,0,0,0,1,2,0,0,0,10,4,3,57.1,2,1,14,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1212,Alexis Mac Allister,ARG,MF,Liverpool,Premier League,0.0,1998.0,4.3,0,0,0,3,0,0,0,5,4,0,0,0,22,4,3,57.1,6,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1213,Deiver Machado,COL,DF,Lens,Ligue 1,0.0,1993.0,2.3,0,0,0,3,0,0,0,3,0,0,0,0,13,1,6,14.3,6,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1214,Koki Machida,JPN,DF,Hoffenheim,Bundesliga,0.0,1997.0,0.5,1,0,0,2,0,0,0,1,0,0,0,0,2,1,1,50.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1215,Lanroy Machine,FRA,"FW,MF",Angers,Ligue 1,0.0,2005.0,1.2,0,0,0,3,0,0,0,0,1,0,0,0,5,1,3,25.0,2,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1216,Shuto Machino,JPN,FW,Gladbach,Bundesliga,0.0,1999.0,3.6,1,0,0,2,0,0,0,1,0,0,0,0,9,11,6,64.7,1,4,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1217,Brian Madjo,LUX,FW,Metz,Ligue 1,0.0,2009.0,1.7,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,60.0,3,3,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1218,Noni Madueke,ENG,FW,Arsenal,Premier League,0.0,2002.0,3.4,0,0,0,5,0,0,0,1,2,0,0,0,10,3,2,60.0,4,0,26,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1219,Pablo Maffeo,ESP,DF,Mallorca,La Liga,0.0,1997.0,3.3,2,0,0,4,0,0,0,6,5,0,0,0,11,5,1,83.3,3,0,10,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1220,Gabriel Magalhães,BRA,DF,Arsenal,Premier League,0.0,1997.0,7.0,0,0,0,3,0,0,0,8,6,0,0,0,13,19,14,57.6,9,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1221,Soungoutou Magassa,FRA,MF,West Ham,Premier League,0.0,2003.0,1.8,1,0,0,4,0,0,0,1,2,0,0,0,6,0,2,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1222,Hugo Magnetti,FRA,MF,Brest,Ligue 1,0.0,1998.0,5.8,2,1,0,7,0,0,0,7,11,0,0,0,30,0,2,0.0,3,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1223,Frank Magri,CMR,FW,Toulouse,Ligue 1,0.0,1999.0,6.3,1,0,0,11,0,0,0,3,1,0,0,0,12,21,22,48.8,9,3,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1224,Harry Maguire,ENG,DF,Manchester Utd,Premier League,0.0,1993.0,2.0,0,0,0,3,0,0,0,2,1,0,0,0,7,9,2,81.8,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1225,Arne Maier,GER,DF,Augsburg,Bundesliga,0.0,1999.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1226,Mike Maignan,FRA,GK,Milan,Serie A,0.0,1995.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1227,Linton Maina,GER,"DF,FW",Köln,Bundesliga,0.0,1999.0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0.0,1,1,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1228,Patrick Mainka,GER,DF,Heidenheim,Bundesliga,0.0,1994.0,6.0,0,0,0,1,0,0,0,10,3,0,0,0,25,15,12,55.6,4,1,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1229,Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,0.0,2005.0,1.3,0,0,0,1,0,0,0,0,3,0,0,0,7,0,4,0.0,1,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1230,Ainsley Maitland-Niles,ENG,DF,Lyon,Ligue 1,0.0,1997.0,7.0,0,0,0,10,0,0,0,13,14,0,0,0,27,4,4,50.0,3,1,10,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1231,Radosław Majecki,POL,GK,Brest,Ligue 1,0.0,1999.0,4.6,0,1,0,1,0,0,0,0,0,0,1,0,4,2,0,100.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1232,Lovro Majer,CRO,MF,Wolfsburg,Bundesliga,0.0,1998.0,3.2,1,0,0,8,0,0,0,1,1,0,0,0,11,1,10,9.1,8,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1233,Hamidou Makalou,MLI,"MF,FW",Brest,Ligue 1,0.0,2006.0,1.4,0,0,0,1,0,0,0,1,1,0,0,0,6,0,0,0.0,1,0,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1234,Jean-Victor Makengo,FRA,MF,Lorient,Ligue 1,0.0,1998.0,2.2,0,0,0,2,0,0,0,2,1,0,0,0,11,1,5,16.7,8,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1235,Jordy Makengo,FRA,DF,Freiburg,Bundesliga,0.0,2001.0,3.1,1,0,0,5,0,0,0,2,3,0,1,0,17,7,2,77.8,3,0,11,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1236,Andrija Maksimović,SRB,FW,RB Leipzig,Bundesliga,0.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1237,Said El Mala,GER,"FW,DF",Köln,Bundesliga,0.0,2006.0,2.4,0,0,0,1,0,0,0,2,2,0,0,0,8,3,2,60.0,3,4,6,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1238,Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,0.0,2001.0,1.0,1,0,0,2,0,0,0,0,0,0,0,0,1,4,0,100.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1239,Daniel Maldini,ITA,MF,Atalanta,Serie A,0.0,2001.0,1.9,1,0,0,2,0,0,0,0,1,0,0,0,10,1,1,50.0,4,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1240,Donyell Malen,NED,FW,Aston Villa,Premier League,0.0,1999.0,2.6,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,100.0,2,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1241,Ruslan Malinovskyi,UKR,MF,Genoa,Serie A,0.0,1993.0,3.2,3,0,0,7,0,0,0,3,2,0,0,0,12,4,5,44.4,7,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1242,Lennard Maloney,USA,MF,Mainz 05,Bundesliga,0.0,1999.0,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,33.3,1,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1243,Giorgi Mamardashvili,GEO,GK,Liverpool,Premier League,0.0,2000.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
