rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,shot_creating_actions,shot_creating_actions_per_90,shot_creating_actions_live_pass,shot_creating_actions_dead_pass,shot_creating_actions_take_on,shot_creating_actions_shot,shot_creating_actions_foul_drawn,goal_creating_actions,goal_creating_actions_per_90,goal_creating_actions_def,season,table_type,processed_at
1906,Leonardo Spinazzola,ITA,DF,Napoli,Serie A,0.0,1993.0,3.1,11,3.52,8,0,2,1,0,2,0.64,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1907,Anton Stach,GER,MF,Leeds United,Premier League,0.0,1998.0,6.7,25,3.71,16,3,1,3,0,3,0.45,2,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1908,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,0.0,1996.0,3.2,4,1.24,3,0,1,0,0,2,0.62,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1909,Benjamin Stambouli,FRA,MF,Metz,Ligue 1,0.0,1990.0,4.9,10,2.03,10,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1910,Nicolae Stanciu,ROU,"MF,FW",Genoa,Serie A,0.0,1993.0,1.9,4,2.09,3,0,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1911,Otto Stange,GER,MF,Hamburger SV,Bundesliga,0.0,2007.0,0.2,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1912,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,0.0,2000.0,3.0,3,1.0,3,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1913,Carl Starfelt,SWE,DF,Celta Vigo,La Liga,0.0,1995.0,1.4,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1914,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,0.0,1995.0,1.5,2,1.29,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1915,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,0.0,2004.0,1.3,3,2.39,2,0,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1916,Calvin Stengs,NED,MF,Pisa,Serie A,0.0,1998.0,0.1,1,6.92,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1917,Angelo Stiller,GER,MF,Stuttgart,Bundesliga,0.0,2001.0,5.4,25,4.65,16,8,1,0,0,2,0.37,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1918,Kevin Stöger,AUT,MF,Gladbach,Bundesliga,0.0,1993.0,3.1,13,4.16,6,5,0,0,1,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1919,John Stones,ENG,DF,Manchester City,Premier League,0.0,1994.0,2.9,2,0.68,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1920,Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,0.0,2000.0,4.0,3,0.75,2,0,1,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1921,Pascal Struijk,NED,DF,Leeds United,Premier League,0.0,1999.0,7.0,5,0.71,4,0,0,1,0,1,0.14,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1922,Cristhian Stuani,URU,FW,Girona,La Liga,0.0,1986.0,1.2,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1923,Nikola Štulić,SRB,FW,Lecce,Serie A,0.0,2001.0,3.8,9,2.34,6,0,2,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1924,Denis Suárez,ESP,MF,Alavés,La Liga,0.0,1994.0,1.8,6,3.4,6,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1925,Gabriel Suazo,CHI,"DF,MF",Sevilla,La Liga,0.0,1997.0,5.3,11,2.06,8,3,0,0,0,1,0.19,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1926,Luka Sučić,CRO,MF,Real Sociedad,La Liga,0.0,2002.0,1.4,1,0.73,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1927,Petar Sucic,CRO,MF,Inter,Serie A,0.0,2003.0,3.0,11,3.71,10,0,0,0,1,2,0.67,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1928,Yukinari Sugawara,JPN,DF,Werder Bremen,Bundesliga,0.0,2000.0,4.8,8,1.67,7,0,1,0,0,1,0.21,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1929,Pavel Šulc,CZE,"FW,MF",Lyon,Ligue 1,0.0,2000.0,1.7,7,4.12,3,0,1,3,0,2,1.18,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1930,Kamaldeen Sulemana,GHA,MF,Atalanta,Serie A,0.0,2002.0,3.8,8,2.12,6,0,1,1,0,1,0.27,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1931,Crysencio Summerville,NED,"MF,FW",West Ham,Premier League,0.0,2001.0,3.5,13,3.75,9,0,2,0,2,4,1.15,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1932,Yuito Suzuki,JPN,MF,Freiburg,Bundesliga,0.0,2001.0,1.5,5,3.28,4,0,0,1,0,1,0.66,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1933,Zion Suzuki,JPN,GK,Parma,Serie A,0.0,2002.0,6.0,3,0.5,2,1,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1934,Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,0.0,1999.0,2.5,5,2.01,4,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1935,Daniel Svensson,SWE,"DF,MF",Dortmund,Bundesliga,0.0,2002.0,6.0,13,2.17,11,2,0,0,0,1,0.17,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1936,Mile Svilar,SRB,GK,Roma,Serie A,0.0,1999.0,6.0,1,0.17,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1937,Williot Swedberg,SWE,"MF,FW",Celta Vigo,La Liga,0.0,2004.0,2.6,2,0.76,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1938,Lamine Sy,MTN,DF,Auxerre,Ligue 1,0.0,2002.0,0.3,2,7.2,1,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1939,Fodé Sylla,FRA,MF,Lens,Ligue 1,0.0,2006.0,0.7,1,1.43,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1940,Wojciech Szczęsny,POL,GK,Barcelona,La Liga,0.0,1990.0,2.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1941,Dominik Szoboszlai,HUN,"MF,DF",Liverpool,Premier League,0.0,2000.0,7.0,23,3.29,19,2,0,1,1,4,0.57,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1942,Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,0.0,1995.0,3.3,5,1.52,2,0,2,1,0,1,0.3,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1943,Musa Al-Taamari,JOR,"FW,MF",Rennes,Ligue 1,0.0,1997.0,3.1,13,4.24,7,0,2,3,0,1,0.33,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1944,Haris Tabakovic,BIH,FW,Gladbach,Bundesliga,0.0,1994.0,2.7,3,1.1,1,0,0,2,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1945,Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,0.0,1992.0,3.6,7,1.94,6,0,0,1,0,1,0.28,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1946,Jonathan Tah,GER,DF,Bayern Munich,Bundesliga,0.0,1996.0,5.7,3,0.52,3,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1947,Chemsdine Talbi,MAR,FW,Sunderland,Premier League,0.0,2005.0,5.6,11,1.98,8,0,0,3,0,2,0.36,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1948,Montassar Talbi,TUN,DF,Lorient,Ligue 1,0.0,1998.0,7.0,5,0.71,4,0,0,1,0,1,0.14,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1949,Adrien Tameze,CMR,"DF,MF",Torino,Serie A,0.0,1994.0,2.1,4,1.91,4,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1950,Ao Tanaka,JPN,MF,Leeds United,Premier League,0.0,1998.0,2.0,7,3.46,7,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1951,Axel Tapé,FRA,DF,Leverkusen,Bundesliga,0.0,2007.0,1.8,5,2.76,2,0,2,1,0,1,0.55,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1952,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,0.0,1999.0,6.0,8,1.33,7,1,0,0,0,1,0.17,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1953,James Tarkowski,ENG,DF,Everton,Premier League,0.0,1992.0,7.0,7,1.0,7,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1954,César Tárrega,ESP,DF,Valencia,La Liga,0.0,2002.0,8.0,8,1.0,4,0,1,2,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1955,Tylel Tati,FRA,DF,Nantes,Ligue 1,0.0,2008.0,5.7,5,0.87,4,0,0,0,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1956,Nuno Tavares,POR,DF,Lazio,Serie A,0.0,2000.0,4.2,15,3.59,9,4,1,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1957,Marcus Tavernier,ENG,MF,Bournemouth,Premier League,0.0,1999.0,5.5,18,3.26,16,0,1,0,1,1,0.18,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1958,Loum Tchaouna,FRA,MF,Burnley,Premier League,0.0,2003.0,3.5,5,1.44,2,0,0,3,0,2,0.58,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1959,Jackson Tchatchoua,CMR,"DF,MF",Wolves,Premier League,0.0,2001.0,4.0,4,1.01,3,0,1,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1960,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,0.0,2000.0,7.2,5,0.69,3,0,0,1,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1961,Mathys Tel,FRA,FW,Tottenham,Premier League,0.0,2005.0,2.0,3,1.52,3,0,0,0,0,2,1.01,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1962,Nathan Tella,NGA,"MF,FW",Leverkusen,Bundesliga,0.0,1999.0,2.8,15,5.38,8,0,4,1,2,4,1.43,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1963,Nahuel Tenaglia,ARG,DF,Alavés,La Liga,0.0,1996.0,7.0,5,0.71,2,0,1,1,1,2,0.29,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1964,Arnau Tenas,ESP,GK,Villarreal,La Liga,0.0,2001.0,2.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1965,Filippo Terracciano,ITA,DF,Cremonese,Serie A,0.0,2003.0,5.0,2,0.4,1,1,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1966,Pietro Terracciano,ITA,GK,Milan,Serie A,0.0,1990.0,1.4,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1967,Ramón Terrats,ESP,MF,Espanyol,La Liga,0.0,2000.0,1.1,2,1.87,1,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1968,Tanner Tessmann,USA,MF,Lyon,Ligue 1,0.0,2001.0,7.0,11,1.57,9,0,1,1,0,2,0.29,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1969,Kenny Tete,NED,DF,Fulham,Premier League,0.0,1995.0,5.0,2,0.4,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1970,Jordan Teze,NED,"DF,MF",Monaco,Ligue 1,0.0,1999.0,5.5,11,2.0,6,4,0,1,0,1,0.18,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1971,Florian Thauvin,FRA,MF,Lens,Ligue 1,0.0,1993.0,5.7,22,3.84,15,6,0,1,0,1,0.17,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1972,Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,0.0,2000.0,6.0,10,1.67,10,0,0,0,0,2,0.33,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1973,Thiago,BRA,FW,Brentford,Premier League,0.0,2001.0,6.2,9,1.44,7,0,0,2,0,1,0.16,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1974,Malick Thiaw,GER,DF,Newcastle Utd,Premier League,0.0,2001.0,3.0,1,0.33,0,0,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1975,Jan Thielmann,GER,"FW,MF",Köln,Bundesliga,0.0,2002.0,4.1,16,3.88,12,1,0,1,2,4,0.97,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1976,Adrien Thomasson,FRA,MF,Lens,Ligue 1,0.0,1993.0,7.0,31,4.43,19,9,1,1,1,3,0.43,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1977,Morten Thorsby,NOR,"MF,FW",Genoa,Serie A,0.0,1996.0,0.7,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1978,Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,0.0,1999.0,1.1,3,2.76,2,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1979,Khéphren Thuram,FRA,MF,Juventus,Serie A,0.0,2001.0,4.5,14,3.11,11,0,0,2,1,1,0.22,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1980,Marcus Thuram,FRA,FW,Inter,Serie A,0.0,1997.0,4.1,16,3.87,11,0,3,2,0,1,0.24,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1981,Cheikh Tidiane Sabaly,SEN,"MF,FW",Metz,Ligue 1,0.0,1999.0,4.0,6,1.5,4,0,2,0,0,1,0.25,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1982,Youri Tielemans,BEL,MF,Aston Villa,Premier League,0.0,1997.0,3.5,8,2.29,7,1,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1983,Phillip Tietz,GER,"FW,MF",Augsburg,Bundesliga,0.0,1997.0,1.4,5,3.54,5,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1984,Malik Tillman,USA,MF,Leverkusen,Bundesliga,0.0,2002.0,4.2,11,2.64,7,1,1,0,2,1,0.24,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1985,Jurriën Timber,NED,DF,Arsenal,Premier League,0.0,2001.0,5.8,19,3.28,12,1,1,4,1,3,0.52,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1986,Jean-Clair Todibo,FRA,DF,West Ham,Premier League,0.0,1999.0,1.4,1,0.71,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1987,Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,0.0,2004.0,1.3,2,1.53,2,0,0,0,0,1,0.76,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1988,Corentin Tolisso,FRA,"MF,FW",Lyon,Ligue 1,0.0,1994.0,6.7,17,2.53,15,0,0,1,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1989,Jeremy Toljan,GER,DF,Levante,La Liga,0.0,1994.0,7.7,14,1.82,12,0,0,0,1,2,0.26,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1990,Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,0.0,2002.0,3.4,8,2.38,6,0,1,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1991,Fikayo Tomori,ENG,DF,Milan,Serie A,0.0,1997.0,5.6,4,0.72,4,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1992,Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,0.0,2000.0,6.7,22,3.27,14,4,0,2,2,3,0.45,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1993,Pablo Torre,ESP,"MF,FW",Mallorca,La Liga,0.0,2003.0,5.3,20,3.81,11,6,0,1,1,3,0.57,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1994,Jofre Torrents,ESP,DF,Barcelona,La Liga,0.0,2007.0,0.4,2,4.5,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1995,Ferrán Torres,ESP,FW,Barcelona,La Liga,0.0,2000.0,5.9,15,2.54,11,0,0,2,1,3,0.51,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1996,Pau Torres,ESP,DF,Aston Villa,Premier League,0.0,1997.0,2.8,4,1.41,4,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1997,Lucas Torró,ESP,MF,Osasuna,La Liga,0.0,1994.0,6.9,5,0.73,5,0,0,0,0,1,0.15,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1998,Jordan Torunarigha,GER,DF,Hamburger SV,Bundesliga,0.0,1997.0,2.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
1999,Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,0.0,1994.0,3.3,4,1.21,3,0,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2000,Alpha Touré,SEN,"DF,MF",Metz,Ligue 1,0.0,2006.0,2.3,2,0.88,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2001,Bazoumana Touré,CIV,"FW,MF",Hoffenheim,Bundesliga,0.0,2006.0,5.9,21,3.59,13,1,3,0,4,3,0.51,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2002,Idrissa Touré,GER,DF,Pisa,Serie A,0.0,1998.0,4.4,10,2.28,8,0,1,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2003,Ousmane Toure,FRA,DF,Lille,Ligue 1,0.0,2005.0,0.6,1,1.76,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2004,James Trafford,ENG,GK,Manchester City,Premier League,0.0,2002.0,3.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2005,Mattéo Tramoni,FRA,"MF,FW",Pisa,Serie A,0.0,2000.0,3.9,11,2.79,6,3,0,0,1,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2006,Adama Traoré,ESP,FW,Fulham,Premier League,0.0,1996.0,1.6,5,3.04,4,0,1,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2007,Bertrand Traoré,BFA,"FW,MF",Sunderland,Premier League,0.0,1995.0,1.0,2,2.02,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2008,Boubacar Traoré,MLI,MF,Metz,Ligue 1,0.0,2001.0,5.9,4,0.68,3,0,0,1,0,1,0.17,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2009,Hamari Traoré,MLI,DF,Paris FC,Ligue 1,0.0,1992.0,2.5,3,1.21,3,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2010,Omar Traoré,GER,DF,Heidenheim,Bundesliga,0.0,1998.0,4.5,7,1.56,4,1,0,1,1,1,0.22,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2011,Kevin Trapp,GER,GK,Paris FC,Ligue 1,0.0,1990.0,1.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2012,Óscar Trejo,ARG,MF,Rayo Vallecano,La Liga,0.0,1988.0,0.4,3,8.44,3,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2013,Philipp Treu,GER,"DF,FW",Freiburg,Bundesliga,0.0,2000.0,1.9,1,0.53,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2014,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,0.0,1987.0,5.2,22,4.23,4,17,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2015,Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,0.0,1990.0,4.8,21,4.4,12,9,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2016,Leandro Trossard,BEL,FW,Arsenal,Premier League,0.0,1994.0,3.3,12,3.67,9,0,2,1,0,1,0.31,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2017,Adrien Truffert,FRA,DF,Bournemouth,Premier League,0.0,2001.0,7.0,12,1.71,10,0,1,0,1,1,0.14,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2018,Kostas Tsimikas,GRE,DF,Roma,Serie A,0.0,1996.0,1.2,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2019,Heorhii Tsitaishvili,GEO,"FW,DF",Metz,Ligue 1,0.0,2000.0,3.8,12,3.17,6,2,4,0,0,1,0.26,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2020,Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,0.0,1997.0,1.9,4,2.16,2,0,1,0,1,2,1.08,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2021,Axel Tuanzebe,COD,DF,Burnley,Premier League,0.0,1997.0,1.0,1,1.0,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2022,Stefano Turati,ITA,GK,Sassuolo,Serie A,0.0,2001.0,1.0,0,0.0,0,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2023,Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,0.0,2002.0,2.7,8,3.0,5,0,1,1,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2024,Stefanos Tzimas,GRE,"MF,FW",Brighton,Premier League,0.0,2006.0,0.6,2,3.53,0,0,0,2,0,1,1.76,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2025,Christantus Uche,NGA,MF,Crystal Palace,Premier League,0.0,2003.0,0.1,1,10.0,0,0,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2026,Christantus Uche,NGA,FW,Getafe,La Liga,0.0,2003.0,3.0,8,2.67,5,0,1,0,2,2,0.67,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2027,Destiny Udogie,ITA,DF,Tottenham,Premier League,0.0,2002.0,3.4,6,1.78,5,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2028,Matthieu Udol,FRA,DF,Lens,Ligue 1,0.0,1996.0,6.9,20,2.91,13,0,0,3,2,1,0.15,2,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2029,Manuel Ugarte,URU,MF,Manchester Utd,Premier League,0.0,2001.0,2.7,3,1.11,2,0,0,0,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2030,Lesley Ugochukwu,FRA,MF,Burnley,Premier League,0.0,2004.0,3.2,2,0.62,1,0,0,0,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2031,Filip Ugrinic,SUI,MF,Valencia,La Liga,0.0,1999.0,1.0,2,1.94,1,1,0,0,0,1,0.97,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2032,Lukas Ullrich,GER,DF,Gladbach,Bundesliga,0.0,2004.0,4.4,10,2.27,9,0,0,0,0,0,0.0,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2033,Deniz Undav,GER,MF,Stuttgart,Bundesliga,0.0,1996.0,1.1,5,4.37,3,1,0,1,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2034,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,0.0,1998.0,4.7,6,1.27,5,0,0,1,0,1,0.21,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2035,Jan Urbich,GER,FW,Gladbach,Bundesliga,0.0,2004.0,0.2,1,4.09,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2036,Can Uzun,TUR,MF,Eint Frankfurt,Bundesliga,0.0,2005.0,4.7,19,4.0,14,2,2,0,1,4,0.84,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2037,Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,0.0,2000.0,3.8,9,2.4,8,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2038,Lautaro Valenti,ARG,DF,Parma,Serie A,0.0,1999.0,2.0,2,1.0,2,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2039,Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,0.0,1994.0,4.0,4,1.0,4,0,0,0,0,1,0.25,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2040,Germán Valera,ESP,"FW,DF",Elche,La Liga,0.0,2002.0,5.9,20,3.4,12,5,1,0,2,3,0.51,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2041,Emanuele Valeri,ITA,DF,Parma,Serie A,0.0,1998.0,5.3,18,3.41,7,8,1,0,1,1,0.19,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2042,Martin Valjent,SVK,DF,Mallorca,La Liga,0.0,1995.0,8.0,9,1.13,9,0,0,0,0,1,0.12,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2043,Álex Valle,ESP,DF,Como,Serie A,0.0,2004.0,5.1,6,1.17,3,1,0,0,1,1,0.19,1,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2044,Álvaro Vallés,ESP,GK,Betis,La Liga,0.0,1997.0,3.0,1,0.33,1,0,0,0,0,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2045,Federico Valverde,URU,"MF,DF",Real Madrid,La Liga,0.0,1998.0,7.3,20,2.75,18,1,0,1,0,3,0.41,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2046,Ignace Van Der Brempt,BEL,DF,Como,Serie A,0.0,2002.0,1.1,1,0.95,0,0,0,0,1,0,0.0,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2047,Virgil van Dijk,NED,DF,Liverpool,Premier League,0.0,1991.0,7.0,9,1.29,9,0,0,0,0,1,0.14,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
2048,Vladyslav Vanat,UKR,FW,Girona,La Liga,0.0,2002.0,3.9,4,1.04,3,0,0,1,0,1,0.26,0,2025-2026,stats_gca,2025-10-18 04:36:53.715978
