rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,tackles,tackles_won,tackles_def_third,tackles_mid_third,tackles_att_third,tackle_attempts,tackle_pct,tackles_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_plus_interceptions,clearances,errors,touches_def_third,touches_mid_third,touches_att_third,passes_attempted,aerials_lost,passes_blocks,shot_creating_actions_shot,season,table_type,processed_at
1303,Luca Mazzitelli,ITA,MF,Cagliari,Serie A,0.0,1995.0,0.4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1304,Samuel Mbangula,BEL,FW,Werder Bremen,Bundesliga,0.0,2004.0,4.1,9,5,0,0,0,0,60.0,0,0,0,3,4,13,1,0,4,2,3,10,4,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1305,Ethan Mbappé,FRA,FW,Lille,Ligue 1,0.0,2006.0,0.4,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1306,Kylian Mbappé,FRA,FW,Real Madrid,La Liga,0.0,1998.0,7.7,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,3,3,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1307,Ibrahim Mbaye,FRA,FW,Paris S-G,Ligue 1,0.0,2008.0,3.3,4,3,0,0,0,0,75.0,0,0,0,2,1,5,0,0,1,2,1,4,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1308,Chancel Mbemba,COD,DF,Lille,Ligue 1,0.0,1994.0,1.5,7,4,0,0,0,0,66.7,0,0,0,2,0,7,11,2,4,1,2,3,1,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1309,Bryan Mbeumo,CMR,MF,Manchester Utd,Premier League,0.0,1999.0,6.6,2,1,0,0,0,0,0.0,0,0,0,5,1,3,1,0,2,0,0,3,3,5,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1310,Michel Mboula,GAB,DF,Metz,Ligue 1,0.0,2003.0,1.9,3,3,0,0,0,0,100.0,0,0,0,2,2,5,5,0,1,1,1,3,0,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1311,Pathé Mboup,SEN,"FW,MF",Brest,Ligue 1,0.0,2003.0,2.3,2,2,0,0,0,0,0.0,0,0,0,3,2,4,1,0,2,0,0,5,5,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1312,Moustapha Mbow,SEN,DF,Paris FC,Ligue 1,0.0,2000.0,7.0,13,5,0,0,0,0,71.4,0,0,0,1,10,23,34,0,10,3,0,7,2,7,6,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1313,James Mcatee,ENG,"MF,FW",Nott'ham Forest,Premier League,0.0,2002.0,1.4,2,2,0,0,0,0,0.0,0,0,0,5,0,2,1,0,2,0,0,1,1,5,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1314,John McGinn,SCO,"MF,FW",Aston Villa,Premier League,0.0,1994.0,6.1,5,3,0,0,0,0,0.0,0,0,0,3,6,11,2,0,2,3,0,4,4,5,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1315,Weston McKennie,USA,"MF,DF",Juventus,Serie A,0.0,1998.0,2.3,5,4,0,0,0,0,100.0,0,0,0,0,0,5,4,0,2,3,0,4,0,2,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1316,Mark McKenzie,USA,DF,Toulouse,Ligue 1,0.0,1999.0,7.0,10,8,0,0,0,0,90.0,0,0,0,5,5,15,35,0,6,4,0,10,1,12,7,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1317,Dwight McNeil,ENG,FW,Everton,Premier League,0.0,1999.0,0.2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1318,Scott McTominay,SCO,MF,Napoli,Serie A,0.0,1996.0,5.8,5,3,0,0,0,0,50.0,0,0,0,2,4,9,5,1,1,2,2,4,2,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1319,Facundo Medina,ARG,DF,Marseille,Ligue 1,0.0,1999.0,1.6,4,4,0,0,0,0,50.0,0,0,0,0,0,4,3,0,2,1,1,4,2,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1320,Jonas Meffert,GER,MF,Hamburger SV,Bundesliga,0.0,1994.0,0.9,4,3,0,0,0,0,100.0,0,0,0,0,0,4,1,0,0,3,1,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1321,Henrik Meister,DEN,FW,Pisa,Serie A,0.0,2003.0,3.7,1,1,0,0,0,0,0.0,0,0,0,2,0,1,2,0,1,0,0,1,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1322,Bamo Meïté,CIV,DF,Lorient,Ligue 1,0.0,2001.0,4.0,1,0,0,0,0,0,0.0,0,0,0,2,2,3,15,0,0,1,0,1,1,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1323,Mohamed Meité,FRA,FW,Rennes,Ligue 1,0.0,2007.0,1.6,0,0,0,0,0,0,0.0,0,0,0,0,1,1,3,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1324,Hannibal Mejbri,TUN,MF,Burnley,Premier League,0.0,2003.0,2.8,6,2,0,0,0,0,100.0,0,0,0,4,2,8,2,0,1,3,2,2,0,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1325,Nuno Mendes,POR,DF,Paris S-G,Ligue 1,0.0,2002.0,3.4,5,5,0,0,0,0,100.0,0,0,0,3,2,7,5,0,2,3,0,3,0,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1326,Brais Méndez,ESP,MF,Real Sociedad,La Liga,0.0,1997.0,4.3,3,2,0,0,0,0,0.0,0,0,0,2,0,3,1,0,2,1,0,1,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1327,Rodrigo Mendoza,ESP,"MF,FW",Elche,La Liga,0.0,2005.0,4.0,4,2,0,0,0,0,66.7,0,0,0,2,2,6,0,0,1,3,0,3,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1328,Antoine Mendy,SEN,DF,Nice,Ligue 1,0.0,2004.0,4.7,13,9,0,0,0,0,20.0,0,0,0,4,2,15,36,2,7,4,2,10,8,6,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1329,Batista Mendy,FRA,MF,Sevilla,La Liga,0.0,2000.0,4.0,9,6,0,0,0,0,50.0,0,0,0,4,4,13,9,0,2,6,1,8,4,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1330,Formose Mendy,SEN,DF,Lorient,Ligue 1,0.0,2001.0,1.5,3,2,0,0,0,0,60.0,0,0,0,2,3,6,15,0,2,1,0,5,2,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1331,Gideon Mensah,GHA,DF,Auxerre,Ligue 1,0.0,1998.0,6.7,11,7,0,0,0,0,60.0,0,0,0,9,7,18,18,1,7,4,0,10,4,10,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1332,Khalis Merah,FRA,"FW,MF",Lyon,Ligue 1,0.0,2007.0,3.6,2,1,0,0,0,0,0.0,0,0,0,3,1,3,3,3,1,1,0,6,6,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1333,Alex Meret,ITA,GK,Napoli,Serie A,0.0,1997.0,4.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1334,Mikel Merino,ESP,MF,Arsenal,Premier League,0.0,1996.0,2.7,5,1,0,0,0,0,40.0,0,0,0,3,3,8,2,0,1,1,3,5,3,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1335,Quentin Merlin,FRA,DF,Rennes,Ligue 1,0.0,2002.0,6.9,6,3,0,0,0,0,50.0,0,0,0,10,4,10,19,0,4,1,1,10,5,15,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1336,Rafik Messali,FRA,MF,Toulouse,Ligue 1,0.0,2003.0,0.2,1,1,0,0,0,0,0.0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1337,Junior Messias,BRA,"FW,MF",Genoa,Serie A,0.0,1991.0,0.7,2,1,0,0,0,0,100.0,0,0,0,0,1,3,1,0,2,0,0,2,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1338,Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,0.0,1999.0,0.8,2,2,0,0,0,0,0.0,0,0,0,0,2,4,1,0,0,2,0,2,2,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1339,Dayann Methalie,FRA,"MF,DF",Toulouse,Ligue 1,0.0,2006.0,4.9,18,11,0,0,0,0,100.0,0,0,0,5,7,25,17,0,12,3,3,9,0,6,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1340,Thomas Meunier,BEL,DF,Lille,Ligue 1,0.0,1991.0,2.8,2,1,0,0,0,0,0.0,0,0,0,0,4,6,5,0,1,1,0,4,4,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1341,Georges Mikautadze,GEO,FW,Villarreal,La Liga,0.0,2000.0,3.4,1,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1342,Georges Mikautadze,GEO,FW,Lyon,Ligue 1,0.0,2000.0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1343,Wisdom Mike,GER,FW,Bayern Munich,Bundesliga,0.0,2008.0,0.1,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1344,William Mikelbrencis,FRA,"DF,MF",Hamburger SV,Bundesliga,0.0,2004.0,1.3,2,1,0,0,0,0,100.0,0,0,0,4,1,3,11,0,2,0,0,1,0,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1345,Antoni Milambo,NED,MF,Brentford,Premier League,0.0,2005.0,0.5,3,1,0,0,0,0,0.0,0,0,0,2,0,3,0,0,1,2,0,0,0,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1346,Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,0.0,1997.0,7.0,3,2,0,0,0,0,0.0,0,0,0,1,7,10,36,0,1,2,0,3,3,4,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1347,Lewis Miley,ENG,MF,Newcastle Utd,Premier League,0.0,2006.0,1.9,3,1,0,0,0,0,50.0,0,0,0,2,4,7,1,0,2,1,0,2,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1348,Vanja Milinković-Savić,SRB,GK,Napoli,Serie A,0.0,1997.0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1349,Éder Militão,BRA,DF,Real Madrid,La Liga,0.0,1998.0,5.5,10,7,0,0,0,0,88.9,0,0,0,6,3,13,22,1,6,3,1,9,1,14,8,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1350,Luis Milla,ESP,MF,Getafe,La Liga,0.0,1994.0,8.0,10,7,0,0,0,0,50.0,0,0,0,12,5,15,11,1,4,4,2,12,6,13,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1351,Pere Milla,ESP,"MF,FW",Espanyol,La Liga,0.0,1992.0,3.9,11,6,0,0,0,0,37.5,0,0,0,6,4,15,2,0,3,5,3,8,5,7,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1352,Lennon Miller,SCO,MF,Udinese,Serie A,0.0,2006.0,0.6,2,0,0,0,0,0,100.0,0,0,0,1,0,2,1,0,0,1,1,1,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1353,James Milner,ENG,MF,Brighton,Premier League,0.0,1986.0,1.6,3,3,0,0,0,0,33.3,0,0,0,1,2,5,2,0,2,1,0,3,2,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1354,Veljko Milosavljević,SRB,DF,Bournemouth,Premier League,0.0,2007.0,1.1,1,1,0,0,0,0,100.0,0,0,0,1,1,2,9,0,0,1,0,1,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1355,Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,0.0,1996.0,1.0,2,1,0,0,0,0,0.0,0,0,0,2,2,4,7,0,1,0,1,1,1,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1356,Yerry Mina,COL,DF,Cagliari,Serie A,0.0,1994.0,5.2,5,3,0,0,0,0,60.0,0,0,0,2,4,9,33,1,4,1,0,5,2,7,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1357,Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,0.0,1995.0,5.1,1,1,0,0,0,0,0.0,0,0,0,4,1,2,2,0,0,0,1,7,7,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1358,Tyrone Mings,ENG,DF,Aston Villa,Premier League,0.0,1993.0,5.3,2,1,0,0,0,0,0.0,0,0,0,1,4,6,30,0,1,1,0,1,1,6,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1359,Óscar Mingueza,ESP,"DF,MF",Celta Vigo,La Liga,0.0,1999.0,5.0,7,3,0,0,0,0,27.3,0,0,0,6,1,8,8,0,2,3,2,11,8,6,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1360,Yankuba Minteh,GAM,FW,Brighton,Premier League,0.0,2004.0,6.6,12,10,0,0,0,0,46.2,0,0,0,8,6,18,4,0,4,5,3,13,7,8,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1361,Bojan Miovski,MKD,FW,Girona,La Liga,0.0,1999.0,0.5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1362,Rafa Mir,ESP,FW,Elche,La Liga,0.0,1997.0,5.5,2,1,0,0,0,0,25.0,0,0,0,4,2,4,8,1,1,1,0,4,3,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1363,Juan Miranda,ESP,DF,Bologna,Serie A,0.0,2000.0,3.4,6,5,0,0,0,0,60.0,0,0,0,2,3,9,7,0,2,4,0,5,2,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1364,Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,0.0,1999.0,7.0,27,16,0,0,0,0,75.0,0,0,0,9,8,35,27,1,21,4,2,24,6,11,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1365,Kaoru Mitoma,JPN,FW,Brighton,Premier League,0.0,1997.0,5.6,3,3,0,0,0,0,20.0,0,0,0,5,2,5,4,0,2,1,0,10,8,5,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1366,Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,0.0,1997.0,4.9,9,7,0,0,0,0,100.0,0,0,0,8,10,19,18,0,8,0,1,3,0,10,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1367,Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,0.0,1989.0,4.0,5,5,0,0,0,0,28.6,0,0,0,4,5,10,1,0,2,2,1,7,5,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1368,Rui Modesto,ANG,"MF,DF",Udinese,Serie A,0.0,1999.0,0.5,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1369,Luka Modrić,CRO,MF,Milan,Serie A,0.0,1985.0,5.7,9,5,0,0,0,0,37.5,0,0,0,4,10,19,9,1,5,3,1,8,5,6,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1370,Max Moerstedt,GER,"FW,MF",Hoffenheim,Bundesliga,0.0,2006.0,0.7,3,2,0,0,0,0,0.0,0,0,0,0,0,3,3,0,2,1,0,0,0,1,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1371,Terem Moffi,NGA,FW,Nice,Ligue 1,0.0,1999.0,3.5,0,0,0,0,0,0,0.0,0,0,0,3,0,0,1,0,0,0,0,1,1,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1372,Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,0.0,1997.0,5.4,4,2,0,0,0,0,33.3,0,0,0,1,6,10,6,0,1,2,1,6,4,3,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1373,Johan Mojica,COL,DF,Mallorca,La Liga,0.0,1992.0,6.2,13,6,0,0,0,0,84.6,0,0,0,9,4,17,21,0,10,3,0,13,2,10,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1374,Enzo Molebe,FRA,FW,Lyon,Ligue 1,0.0,2007.0,0.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1375,Alberto Moleiro,ESP,"MF,FW",Villarreal,La Liga,0.0,2003.0,4.1,5,4,0,0,0,0,36.4,0,0,0,6,0,5,0,0,0,2,3,11,7,6,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1376,Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,0.0,1998.0,1.2,4,2,0,0,0,0,33.3,0,0,0,3,2,6,2,0,2,2,0,6,4,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1377,Jon Moncayola,ESP,"MF,DF",Osasuna,La Liga,0.0,1998.0,7.8,11,5,0,0,0,0,42.1,0,0,0,11,5,16,11,0,7,4,0,19,11,13,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1378,Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,0.0,1996.0,6.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1379,Álvaro Morata,ESP,FW,Como,Serie A,0.0,1992.0,2.5,5,4,0,0,0,0,50.0,0,0,0,2,0,5,3,0,0,2,3,2,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1380,Morato,BRA,DF,Nott'ham Forest,Premier League,0.0,2001.0,3.8,6,3,0,0,0,0,71.4,0,0,0,4,2,8,23,2,4,1,1,7,2,6,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1381,Afonso Moreira,POR,FW,Lyon,Ligue 1,0.0,2005.0,0.6,2,2,0,0,0,0,66.7,0,0,0,0,1,3,1,0,0,1,1,3,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1382,Diego Moreira,BEL,"DF,FW",Strasbourg,Ligue 1,0.0,2004.0,4.9,12,7,0,0,0,0,64.3,0,0,0,5,1,13,11,0,5,2,5,14,5,6,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1383,Álex Moreno,ESP,"DF,MF",Girona,La Liga,0.0,1993.0,6.5,7,4,0,0,0,0,25.0,0,0,0,2,7,14,26,1,6,0,1,8,6,7,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1384,Gerard Moreno,ESP,FW,Villarreal,La Liga,0.0,1992.0,0.5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1385,Matias Moreno,ARG,DF,Levante,La Liga,0.0,2003.0,3.8,4,2,0,0,0,0,60.0,0,0,0,5,9,13,23,0,4,0,0,5,2,9,4,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1386,Tete Morente,ESP,"FW,MF",Lecce,Serie A,0.0,1996.0,4.1,5,4,0,0,0,0,36.4,0,0,0,7,3,8,5,0,1,3,1,11,7,8,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1387,Stefano Moreo,ITA,"FW,MF",Pisa,Serie A,0.0,1993.0,2.6,2,2,0,0,0,0,33.3,0,0,0,3,1,3,6,0,1,1,0,3,2,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1388,Mateu Morey,ESP,DF,Mallorca,La Liga,0.0,2000.0,4.2,11,6,0,0,0,0,41.7,0,0,0,6,5,16,10,1,7,4,0,12,7,6,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1389,Ilaix Moriba,GUI,MF,Celta Vigo,La Liga,0.0,2003.0,5.0,21,11,0,0,0,0,57.1,0,0,0,4,5,26,4,1,9,7,5,14,6,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1390,Manu Morlanes,ESP,MF,Mallorca,La Liga,0.0,1999.0,5.0,19,9,0,0,0,0,53.8,0,0,0,4,6,25,9,0,6,10,3,13,6,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1391,Luca Moro,ITA,FW,Sassuolo,Serie A,0.0,2001.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1392,Nikola Moro,CRO,MF,Bologna,Serie A,0.0,1998.0,3.3,9,2,0,0,0,0,66.7,0,0,0,1,2,11,7,0,1,7,1,6,2,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1393,Tyler Morton,ENG,MF,Lyon,Ligue 1,0.0,2002.0,5.8,8,6,0,0,0,0,50.0,0,0,0,1,0,8,11,0,3,4,1,4,2,5,4,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1394,Daren Mosengo,FRA,MF,Le Havre,Ligue 1,0.0,2006.0,0.1,1,0,0,0,0,0,100.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1395,Cristhian Mosquera,ESP,DF,Arsenal,Premier League,0.0,2004.0,2.8,8,6,0,0,0,0,100.0,0,0,0,1,5,13,8,0,3,4,1,3,0,3,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1396,Daniel Mosquera,COL,FW,Hellas Verona,Serie A,0.0,1999.0,0.5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1397,Yerson Mosquera,COL,DF,Wolves,Premier League,0.0,2001.0,1.5,3,0,0,0,0,0,100.0,0,0,0,1,3,6,3,0,2,1,0,2,0,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1398,Mason Mount,ENG,MF,Manchester Utd,Premier League,0.0,1999.0,3.0,6,3,0,0,0,0,42.9,0,0,0,3,1,7,0,0,3,3,0,7,4,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1399,Samir El Mourabet,MAR,MF,Strasbourg,Ligue 1,0.0,2005.0,3.8,10,2,0,0,0,0,77.8,0,0,0,5,2,12,3,0,0,9,1,9,2,8,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1400,Santiago Mouriño,URU,DF,Villarreal,La Liga,0.0,2002.0,6.8,35,24,0,0,0,0,58.5,0,0,0,5,10,45,23,1,20,13,2,41,17,7,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1401,Louis Mouton,FRA,MF,Angers,Ligue 1,0.0,2002.0,3.3,4,3,0,0,0,0,33.3,0,0,0,0,0,4,3,0,1,3,0,9,6,2,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1402,Tarik Muharemovic,BIH,DF,Sassuolo,Serie A,0.0,2003.0,6.0,14,4,0,0,0,0,85.7,0,0,0,4,8,22,37,1,12,2,0,7,1,10,6,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1403,Miro Muheim,SUI,"MF,DF",Hamburger SV,Bundesliga,0.0,1998.0,5.9,12,6,0,0,0,0,40.9,0,0,0,6,6,18,13,0,6,5,1,22,13,7,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1404,Ngal'Ayel Mukau,COD,"MF,FW",Lille,Ligue 1,0.0,2004.0,3.4,4,2,0,0,0,0,42.9,0,0,0,4,2,6,2,0,0,3,1,7,4,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1405,Nordan Mukiele,FRA,MF,Rennes,Ligue 1,0.0,2006.0,0.3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1406,Nordi Mukiele,FRA,DF,Sunderland,Premier League,0.0,1997.0,5.0,17,13,0,0,0,0,88.9,0,0,0,4,5,22,41,1,6,10,1,9,1,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1407,Marshall Munetsi,ZIM,"FW,MF",Wolves,Premier League,0.0,1996.0,5.8,11,5,0,0,0,0,46.7,0,0,0,5,2,13,13,0,6,2,3,15,8,7,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1408,Rodrigo Muniz,BRA,FW,Fulham,Premier League,0.0,2001.0,3.5,3,1,0,0,0,0,0.0,0,0,0,3,0,3,8,0,0,2,1,0,0,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1409,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,0.0,1997.0,3.1,13,9,0,0,0,0,50.0,0,0,0,2,0,13,12,0,5,5,3,20,10,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1410,Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,0.0,1996.0,7.0,19,11,0,0,0,0,46.7,0,0,0,6,10,29,30,0,10,8,1,15,8,6,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1411,Iker Muñoz,ESP,MF,Osasuna,La Liga,0.0,2002.0,0.3,1,1,0,0,0,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1412,Javier Muñoz,ESP,"MF,FW",Getafe,La Liga,0.0,1995.0,1.7,2,1,0,0,0,0,50.0,0,0,0,0,1,3,1,0,0,2,0,2,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1413,Víctor Muñoz,ESP,"FW,MF",Osasuna,La Liga,0.0,2003.0,5.5,3,2,0,0,0,0,40.0,0,0,0,6,2,5,7,0,2,1,0,5,3,6,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1414,Arijanet Muric,KVX,GK,Sassuolo,Serie A,0.0,1998.0,5.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1415,Murillo,BRA,DF,Nott'ham Forest,Premier League,0.0,2002.0,3.4,3,1,0,0,0,0,100.0,0,0,0,4,7,10,15,0,2,1,0,2,0,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1416,Vedat Muriqi,KVX,FW,Mallorca,La Liga,0.0,1994.0,6.2,1,1,0,0,0,0,33.3,0,0,0,2,1,2,12,0,0,1,0,3,2,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1417,Jacob Murphy,ENG,"FW,MF",Newcastle Utd,Premier League,0.0,1995.0,3.5,0,0,0,0,0,0,0.0,0,0,0,7,0,0,4,0,0,0,0,1,1,7,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1418,Yunus Musah,USA,MF,Atalanta,Serie A,0.0,2002.0,0.6,2,1,0,0,0,0,66.7,0,0,0,0,0,2,2,0,1,0,1,3,1,1,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
